prop_id,player_name,p_true_over,dk_over_odds,dk_under_odds,is_promo_eligible,dk_decimal_odds,dk_implied_prob,edge,ev_pct,kelly_wager_pct
PROP_0527,Player_527,0.5228,-119,101,True,1.8403361344537816,0.5434,-0.0206,-0.0379,0.0
PROP_0528,Player_528,0.5674,-174,147,False,1.5747126436781609,0.635,-0.0676,-0.1065,0.0
PROP_0529,Player_529,0.5711,-133,113,False,1.7518796992481203,0.5708,0.0003,0.0005,0.0003
PROP_0530,Player_530,0.5708,-150,128,False,1.6666666666666665,0.6,-0.0292,-0.0487,0.0
PROP_0531,Player_531,0.5144,112,-132,False,2.12,0.4717,0.0427,0.0905,0.0404
PROP_0532,Player_532,0.5512,-155,131,False,1.6451612903225805,0.6078,-0.0566,-0.0932,0.0
PROP_0533,Player_533,0.5356,-148,126,False,1.6756756756756757,0.5968,-0.0612,-0.1025,0.0
PROP_0534,Player_534,0.5372,-135,114,False,1.7407407407407407,0.5745,-0.0373,-0.0649,0.0
PROP_0535,Player_535,0.5046,-105,-112,False,1.9523809523809523,0.5122,-0.0076,-0.0148,0.0
PROP_0536,Player_536,0.5504,-114,-103,False,1.8771929824561404,0.5327,0.0177,0.0332,0.0189
PROP_0537,Player_537,0.4833,-112,-105,False,1.8928571428571428,0.5283,-0.045,-0.0852,0.0
PROP_0538,Player_538,0.5398,-128,109,False,1.78125,0.5614,-0.0216,-0.0385,0.0
PROP_0539,Player_539,0.4965,-117,-101,False,1.8547008547008548,0.5392,-0.0427,-0.0791,0.0
PROP_0540,Player_540,0.5458,-121,103,False,1.8264462809917354,0.5475,-0.0017,-0.0031,0.0
PROP_0541,Player_541,0.5004,-101,-116,True,1.99009900990099,0.5025,-0.0021,-0.0042,0.0
PROP_0542,Player_542,0.5558,-107,-110,False,1.9345794392523366,0.5169,0.0389,0.0752,0.0403
PROP_0543,Player_543,0.4983,-128,109,False,1.78125,0.5614,-0.0631,-0.1124,0.0
PROP_0544,Player_544,0.5583,-130,111,False,1.7692307692307692,0.5652,-0.0069,-0.0122,0.0
PROP_0545,Player_545,0.5275,-148,125,False,1.6756756756756757,0.5968,-0.0693,-0.1161,0.0
PROP_0546,Player_546,0.5289,-111,-105,False,1.900900900900901,0.5261,0.0028,0.0054,0.003
PROP_0547,Player_547,0.5476,-122,104,False,1.819672131147541,0.5495,-0.0019,-0.0035,0.0
PROP_0548,Player_548,0.4864,121,-143,False,2.21,0.4525,0.0339,0.0749,0.031
PROP_0549,Player_549,0.5493,-122,104,False,1.819672131147541,0.5495,-0.0002,-0.0005,0.0
PROP_0550,Player_550,0.5186,-102,-115,True,1.9803921568627452,0.505,0.0136,0.027,0.0138
PROP_0551,Player_551,0.5674,-139,118,False,1.7194244604316546,0.5816,-0.0142,-0.0244,0.0
PROP_0552,Player_552,0.5297,-117,-101,False,1.8547008547008548,0.5392,-0.0095,-0.0176,0.0
PROP_0553,Player_553,0.5217,104,-122,True,2.04,0.4902,0.0315,0.0643,0.0309
PROP_0554,Player_554,0.507,-127,108,False,1.7874015748031495,0.5595,-0.0525,-0.0938,0.0
PROP_0555,Player_555,0.5505,-159,134,False,1.6289308176100628,0.6139,-0.0634,-0.1033,0.0
PROP_0556,Player_556,0.4868,-118,101,False,1.847457627118644,0.5413,-0.0545,-0.1007,0.0
PROP_0557,Player_557,0.4864,-117,-100,False,1.8547008547008548,0.5392,-0.0528,-0.0979,0.0
PROP_0558,Player_558,0.4943,128,-151,False,2.2800000000000002,0.4386,0.0557,0.127,0.0496
PROP_0559,Player_559,0.4868,100,-118,False,2.0,0.5,-0.0132,-0.0264,0.0
PROP_0560,Player_560,0.5075,-121,103,False,1.8264462809917354,0.5475,-0.04,-0.0731,0.0
PROP_0561,Player_561,0.4949,-102,-116,True,1.9803921568627452,0.505,-0.0101,-0.0199,0.0
PROP_0562,Player_562,0.5149,-146,124,False,1.6849315068493151,0.5935,-0.0786,-0.1324,0.0
PROP_0563,Player_563,0.5635,-139,119,False,1.7194244604316546,0.5816,-0.0181,-0.0311,0.0
PROP_0564,Player_564,0.5675,-107,-109,False,1.9345794392523366,0.5169,0.0506,0.0979,0.0524
PROP_0565,Player_565,0.5278,124,-145,False,2.24,0.4464,0.0814,0.1823,0.0735
PROP_0566,Player_566,0.5302,-137,116,False,1.72992700729927,0.5781,-0.0479,-0.0828,0.0
PROP_0567,Player_567,0.5135,-121,103,False,1.8264462809917354,0.5475,-0.034,-0.0621,0.0
PROP_0568,Player_568,0.5024,-119,101,False,1.8403361344537816,0.5434,-0.041,-0.0754,0.0
PROP_0569,Player_569,0.5543,-160,135,False,1.625,0.6154,-0.0611,-0.0993,0.0
PROP_0570,Player_570,0.5165,114,-134,False,2.1399999999999997,0.4673,0.0492,0.1053,0.0462
PROP_0571,Player_571,0.5204,-118,101,False,1.847457627118644,0.5413,-0.0209,-0.0386,0.0
PROP_0572,Player_572,0.5401,-137,117,False,1.72992700729927,0.5781,-0.038,-0.0657,0.0
PROP_0573,Player_573,0.536,-139,119,False,1.7194244604316546,0.5816,-0.0456,-0.0784,0.0
PROP_0574,Player_574,0.5163,-153,130,False,1.65359477124183,0.6047,-0.0884,-0.1462,0.0
PROP_0575,Player_575,0.5352,-121,103,False,1.8264462809917354,0.5475,-0.0123,-0.0225,0.0
PROP_0576,Player_576,0.5223,-106,-111,False,1.9433962264150944,0.5146,0.0077,0.015,0.008
PROP_0577,Player_577,0.4904,-107,-110,False,1.9345794392523366,0.5169,-0.0265,-0.0513,0.0
PROP_0578,Player_578,0.534,-125,106,False,1.8,0.5556,-0.0216,-0.0388,0.0
PROP_0579,Player_579,0.5111,-130,111,False,1.7692307692307692,0.5652,-0.0541,-0.0957,0.0
PROP_0580,Player_580,0.5102,-107,-110,False,1.9345794392523366,0.5169,-0.0067,-0.013,0.0
PROP_0581,Player_581,0.563,-167,141,False,1.5988023952095807,0.6255,-0.0625,-0.0999,0.0
PROP_0582,Player_582,0.534,105,-123,True,2.05,0.4878,0.0462,0.0947,0.0451
PROP_0583,Player_583,0.5352,-149,127,False,1.6711409395973154,0.5984,-0.0632,-0.1056,0.0
PROP_0584,Player_584,0.5002,-118,101,False,1.847457627118644,0.5413,-0.0411,-0.0759,0.0
PROP_0585,Player_585,0.5224,-150,127,True,1.6666666666666665,0.6,-0.0776,-0.1293,0.0
PROP_0586,Player_586,0.525,-143,122,False,1.6993006993006992,0.5885,-0.0635,-0.1079,0.0
PROP_0587,Player_587,0.5757,-162,137,False,1.617283950617284,0.6183,-0.0426,-0.0689,0.0
PROP_0588,Player_588,0.5714,-118,100,False,1.847457627118644,0.5413,0.0301,0.0556,0.0328
PROP_0589,Player_589,0.5684,-152,129,False,1.6578947368421053,0.6032,-0.0348,-0.0577,0.0
PROP_0590,Player_590,0.4879,-123,104,True,1.8130081300813008,0.5516,-0.0637,-0.1154,0.0
PROP_0591,Player_591,0.576,-112,-105,False,1.8928571428571428,0.5283,0.0477,0.0903,0.0506
PROP_0592,Player_592,0.4991,-116,-102,False,1.8620689655172413,0.537,-0.0379,-0.0706,0.0
PROP_0593,Player_593,0.5189,-155,132,False,1.6451612903225805,0.6078,-0.0889,-0.1463,0.0
PROP_0594,Player_594,0.5742,-134,114,False,1.7462686567164178,0.5726,0.0016,0.0027,0.0018
PROP_0595,Player_595,0.5692,-134,114,False,1.7462686567164178,0.5726,-0.0034,-0.006,0.0
PROP_0596,Player_596,0.5318,-138,117,False,1.7246376811594204,0.5798,-0.048,-0.0828,0.0
PROP_0597,Player_597,0.4921,111,-130,False,2.1100000000000003,0.4739,0.0182,0.0383,0.0173
PROP_0598,Player_598,0.5792,-167,141,False,1.5988023952095807,0.6255,-0.0463,-0.074,0.0
PROP_0599,Player_599,0.5707,-132,113,False,1.7575757575757576,0.569,0.0017,0.003,0.002
PROP_0600,Player_600,0.4941,114,-134,True,2.1399999999999997,0.4673,0.0268,0.0574,0.0252
PROP_0601,Player_601,0.5624,-182,153,False,1.5494505494505495,0.6454,-0.083,-0.1286,0.0
PROP_0602,Player_602,0.5553,-186,157,False,1.5376344086021505,0.6503,-0.095,-0.1462,0.0
PROP_0603,Player_603,0.4821,-109,-108,True,1.9174311926605505,0.5215,-0.0394,-0.0756,0.0
PROP_0604,Player_604,0.5292,-151,128,False,1.6622516556291391,0.6016,-0.0724,-0.1203,0.0
PROP_0605,Player_605,0.5219,-115,-103,False,1.8695652173913042,0.5349,-0.013,-0.0243,0.0
PROP_0606,Player_606,0.497,133,-156,False,2.33,0.4292,0.0678,0.158,0.0594
PROP_0607,Player_607,0.5799,-134,114,False,1.7462686567164178,0.5726,0.0073,0.0127,0.0085
PROP_0608,Player_608,0.4953,105,-124,False,2.05,0.4878,0.0075,0.0154,0.0073
PROP_0609,Player_609,0.4984,-124,106,True,1.8064516129032258,0.5536,-0.0552,-0.0997,0.0
PROP_0610,Player_610,0.5411,-136,115,False,1.7352941176470589,0.5763,-0.0352,-0.061,0.0
PROP_0611,Player_611,0.5231,-120,102,False,1.8333333333333335,0.5455,-0.0224,-0.041,0.0
PROP_0612,Player_612,0.5153,-109,-108,True,1.9174311926605505,0.5215,-0.0062,-0.0119,0.0
PROP_0613,Player_613,0.54,-140,119,False,1.7142857142857144,0.5833,-0.0433,-0.0743,0.0
PROP_0614,Player_614,0.5265,-128,109,False,1.78125,0.5614,-0.0349,-0.0622,0.0
PROP_0615,Player_615,0.5798,-167,141,False,1.5988023952095807,0.6255,-0.0457,-0.073,0.0
PROP_0616,Player_616,0.5117,104,-122,False,2.04,0.4902,0.0215,0.0439,0.0211
PROP_0617,Player_617,0.5487,-134,114,False,1.7462686567164178,0.5726,-0.0239,-0.0418,0.0
PROP_0618,Player_618,0.5419,122,-144,False,2.2199999999999998,0.4505,0.0914,0.203,0.0832
PROP_0619,Player_619,0.5144,104,-122,False,2.04,0.4902,0.0242,0.0494,0.0237
PROP_0620,Player_620,0.4819,-110,-107,False,1.9090909090909092,0.5238,-0.0419,-0.08,0.0
PROP_0621,Player_621,0.5169,-141,120,False,1.7092198581560285,0.5851,-0.0682,-0.1165,0.0
PROP_0622,Player_622,0.483,-127,108,False,1.7874015748031495,0.5595,-0.0765,-0.1367,0.0
PROP_0623,Player_623,0.5174,-112,-104,False,1.8928571428571428,0.5283,-0.0109,-0.0206,0.0
PROP_0624,Player_624,0.5535,-172,145,True,1.5813953488372094,0.6324,-0.0789,-0.1247,0.0
PROP_0625,Player_625,0.5368,-147,125,False,1.6802721088435373,0.5951,-0.0583,-0.098,0.0
PROP_0626,Player_626,0.541,-143,121,False,1.6993006993006992,0.5885,-0.0475,-0.0807,0.0
PROP_0627,Player_627,0.5223,-130,111,False,1.7692307692307692,0.5652,-0.0429,-0.0759,0.0
PROP_0628,Player_628,0.5562,-145,123,False,1.6896551724137931,0.5918,-0.0356,-0.0602,0.0
PROP_0629,Player_629,0.4819,-101,-116,False,1.99009900990099,0.5025,-0.0206,-0.041,0.0
PROP_0630,Player_630,0.5217,-133,113,False,1.7518796992481203,0.5708,-0.0491,-0.086,0.0
PROP_0631,Player_631,0.4903,-109,-108,False,1.9174311926605505,0.5215,-0.0312,-0.0599,0.0
PROP_0632,Player_632,0.5729,-171,144,False,1.5847953216374269,0.631,-0.0581,-0.0921,0.0
PROP_0633,Player_633,0.4961,-104,-113,False,1.9615384615384617,0.5098,-0.0137,-0.0269,0.0
PROP_0634,Player_634,0.524,107,-126,False,2.0700000000000003,0.4831,0.0409,0.0847,0.0396
PROP_0635,Player_635,0.5427,104,-122,False,2.04,0.4902,0.0525,0.1071,0.0515
PROP_0636,Player_636,0.5681,-129,110,False,1.7751937984496124,0.5633,0.0048,0.0085,0.0055
PROP_0637,Player_637,0.4832,123,-145,False,2.23,0.4484,0.0348,0.0775,0.0315
PROP_0638,Player_638,0.5088,-105,-112,False,1.9523809523809523,0.5122,-0.0034,-0.0066,0.0
PROP_0639,Player_639,0.4911,106,-124,False,2.06,0.4854,0.0057,0.0117,0.0055
PROP_0640,Player_640,0.5436,-120,103,True,1.8333333333333335,0.5455,-0.0019,-0.0034,0.0
PROP_0641,Player_641,0.533,-122,104,False,1.819672131147541,0.5495,-0.0165,-0.0301,0.0
PROP_0642,Player_642,0.5344,-160,136,False,1.625,0.6154,-0.081,-0.1316,0.0
PROP_0643,Player_643,0.5156,-122,104,True,1.819672131147541,0.5495,-0.0339,-0.0618,0.0
PROP_0644,Player_644,0.5599,-122,104,False,1.819672131147541,0.5495,0.0104,0.0188,0.0115
PROP_0645,Player_645,0.5217,-112,-105,False,1.8928571428571428,0.5283,-0.0066,-0.0125,0.0
PROP_0646,Player_646,0.5655,-183,154,False,1.5464480874316942,0.6466,-0.0811,-0.1255,0.0
PROP_0647,Player_647,0.5653,-142,121,False,1.704225352112676,0.5868,-0.0215,-0.0366,0.0
PROP_0648,Player_648,0.5608,-156,132,False,1.641025641025641,0.6094,-0.0486,-0.0797,0.0
PROP_0649,Player_649,0.5696,-104,-113,False,1.9615384615384617,0.5098,0.0598,0.1173,0.061
PROP_0650,Player_650,0.5337,-158,134,False,1.6329113924050633,0.6124,-0.0787,-0.1285,0.0
PROP_0651,Player_651,0.5429,-112,-105,False,1.8928571428571428,0.5283,0.0146,0.0276,0.0155
PROP_0652,Player_652,0.5582,-144,122,False,1.6944444444444444,0.5902,-0.032,-0.0542,0.0
PROP_0653,Player_653,0.4997,-106,-110,False,1.9433962264150944,0.5146,-0.0149,-0.0289,0.0
PROP_0654,Player_654,0.5538,-128,109,False,1.78125,0.5614,-0.0076,-0.0135,0.0
PROP_0655,Player_655,0.5056,-102,-115,False,1.9803921568627452,0.505,0.0006,0.0013,0.0007
PROP_0656,Player_656,0.5393,-131,112,False,1.7633587786259541,0.5671,-0.0278,-0.049,0.0
PROP_0657,Player_657,0.5797,-173,146,True,1.5780346820809248,0.6337,-0.054,-0.0852,0.0
PROP_0658,Player_658,0.5552,-162,137,False,1.617283950617284,0.6183,-0.0631,-0.1021,0.0
PROP_0659,Player_659,0.5569,-177,149,True,1.5649717514124295,0.639,-0.0821,-0.1285,0.0
PROP_0660,Player_660,0.5226,-124,105,False,1.8064516129032258,0.5536,-0.031,-0.0559,0.0
PROP_0661,Player_661,0.5097,-123,105,True,1.8130081300813008,0.5516,-0.0419,-0.0759,0.0
PROP_0662,Player_662,0.5,-116,-101,False,1.8620689655172413,0.537,-0.037,-0.069,0.0
PROP_0663,Player_663,0.5583,-122,104,False,1.819672131147541,0.5495,0.0088,0.0159,0.0097
PROP_0664,Player_664,0.5798,-126,107,False,1.7936507936507935,0.5575,0.0223,0.04,0.0252
PROP_0665,Player_665,0.5052,-107,-110,False,1.9345794392523366,0.5169,-0.0117,-0.0227,0.0
PROP_0666,Player_666,0.5369,-146,124,False,1.6849315068493151,0.5935,-0.0566,-0.0954,0.0
PROP_0667,Player_667,0.5,104,-123,False,2.04,0.4902,0.0098,0.02,0.0096
PROP_0668,Player_668,0.5496,-149,127,False,1.6711409395973154,0.5984,-0.0488,-0.0815,0.0
PROP_0669,Player_669,0.5691,-132,112,False,1.7575757575757576,0.569,0.0001,0.0002,0.0002
PROP_0670,Player_670,0.514,-102,-115,True,1.9803921568627452,0.505,0.009,0.0179,0.0091
PROP_0671,Player_671,0.4816,105,-123,False,2.05,0.4878,-0.0062,-0.0127,0.0
PROP_0672,Player_672,0.5298,-112,-105,True,1.8928571428571428,0.5283,0.0015,0.0028,0.0016
PROP_0673,Player_673,0.5429,-150,127,False,1.6666666666666665,0.6,-0.0571,-0.0952,0.0
PROP_0674,Player_674,0.5319,-135,115,True,1.7407407407407407,0.5745,-0.0426,-0.0741,0.0
PROP_0675,Player_675,0.5461,-139,118,False,1.7194244604316546,0.5816,-0.0355,-0.061,0.0
PROP_0676,Player_676,0.5633,-134,114,False,1.7462686567164178,0.5726,-0.0093,-0.0163,0.0
PROP_0677,Player_677,0.5737,-119,101,False,1.8403361344537816,0.5434,0.0303,0.0558,0.0332
PROP_0678,Player_678,0.5664,-141,120,True,1.7092198581560285,0.5851,-0.0187,-0.0319,0.0
PROP_0679,Player_679,0.5128,-109,-108,False,1.9174311926605505,0.5215,-0.0087,-0.0167,0.0
PROP_0680,Player_680,0.532,-128,109,True,1.78125,0.5614,-0.0294,-0.0524,0.0
PROP_0681,Player_681,0.5575,-136,116,False,1.7352941176470589,0.5763,-0.0188,-0.0326,0.0
PROP_0682,Player_682,0.5271,-103,-114,False,1.970873786407767,0.5074,0.0197,0.0388,0.02
PROP_0683,Player_683,0.5262,-112,-105,False,1.8928571428571428,0.5283,-0.0021,-0.004,0.0
PROP_0684,Player_684,0.5206,-131,112,False,1.7633587786259541,0.5671,-0.0465,-0.082,0.0
PROP_0685,Player_685,0.5407,-129,109,True,1.7751937984496124,0.5633,-0.0226,-0.0402,0.0
PROP_0686,Player_686,0.5017,-108,-109,False,1.925925925925926,0.5192,-0.0175,-0.0338,0.0
PROP_0687,Player_687,0.5681,-139,118,False,1.7194244604316546,0.5816,-0.0135,-0.0232,0.0
PROP_0688,Player_688,0.5519,-103,-114,False,1.970873786407767,0.5074,0.0445,0.0877,0.0452
PROP_0689,Player_689,0.519,119,-140,False,2.19,0.4566,0.0624,0.1366,0.0574
PROP_0690,Player_690,0.5797,-160,135,False,1.625,0.6154,-0.0357,-0.058,0.0
PROP_0691,Player_691,0.5749,-188,158,False,1.5319148936170213,0.6528,-0.0779,-0.1193,0.0
PROP_0692,Player_692,0.5605,-149,126,False,1.6711409395973154,0.5984,-0.0379,-0.0633,0.0
PROP_0693,Player_693,0.5769,-237,197,False,1.4219409282700421,0.7033,-0.1264,-0.1797,0.0
PROP_0694,Player_694,0.4817,-103,-114,False,1.970873786407767,0.5074,-0.0257,-0.0506,0.0
PROP_0695,Player_695,0.5317,-119,101,False,1.8403361344537816,0.5434,-0.0117,-0.0215,0.0
PROP_0696,Player_696,0.5747,-145,123,True,1.6896551724137931,0.5918,-0.0171,-0.029,0.0
PROP_0697,Player_697,0.5208,-137,116,False,1.72992700729927,0.5781,-0.0573,-0.0991,0.0
PROP_0698,Player_698,0.5369,-158,134,False,1.6329113924050633,0.6124,-0.0755,-0.1233,0.0
PROP_0699,Player_699,0.5024,-118,101,False,1.847457627118644,0.5413,-0.0389,-0.0718,0.0
PROP_0700,Player_700,0.5281,109,-128,False,2.09,0.4785,0.0496,0.1037,0.0476
PROP_0701,Player_701,0.4981,-104,-112,False,1.9615384615384617,0.5098,-0.0117,-0.023,0.0
PROP_0702,Player_702,0.5441,-120,102,True,1.8333333333333335,0.5455,-0.0014,-0.0025,0.0
PROP_0703,Player_703,0.5282,107,-125,False,2.0700000000000003,0.4831,0.0451,0.0934,0.0436
PROP_0704,Player_704,0.5797,-151,128,False,1.6622516556291391,0.6016,-0.0219,-0.0364,0.0
PROP_0705,Player_705,0.4809,-111,-105,False,1.900900900900901,0.5261,-0.0452,-0.0859,0.0
PROP_0706,Player_706,0.5667,-155,132,False,1.6451612903225805,0.6078,-0.0411,-0.0677,0.0
PROP_0707,Player_707,0.5335,-110,-107,False,1.9090909090909092,0.5238,0.0097,0.0185,0.0102
PROP_0708,Player_708,0.5776,-230,192,False,1.434782608695652,0.697,-0.1194,-0.1713,0.0
PROP_0709,Player_709,0.5626,-134,114,False,1.7462686567164178,0.5726,-0.01,-0.0175,0.0
PROP_0710,Player_710,0.5379,-115,-102,True,1.8695652173913042,0.5349,0.003,0.0056,0.0032
PROP_0711,Player_711,0.5235,-131,111,True,1.7633587786259541,0.5671,-0.0436,-0.0769,0.0
PROP_0712,Player_712,0.5295,-116,-102,False,1.8620689655172413,0.537,-0.0075,-0.014,0.0
PROP_0713,Player_713,0.5524,-115,-102,False,1.8695652173913042,0.5349,0.0175,0.0327,0.0188
PROP_0714,Player_714,0.5627,-126,107,False,1.7936507936507935,0.5575,0.0052,0.0093,0.0059
PROP_0715,Player_715,0.5775,-127,108,False,1.7874015748031495,0.5595,0.018,0.0322,0.0205
PROP_0716,Player_716,0.5509,-165,139,False,1.606060606060606,0.6226,-0.0717,-0.1152,0.0
PROP_0717,Player_717,0.534,-103,-114,False,1.970873786407767,0.5074,0.0266,0.0524,0.027
PROP_0718,Player_718,0.5456,-127,108,False,1.7874015748031495,0.5595,-0.0139,-0.0248,0.0
PROP_0719,Player_719,0.5103,107,-125,False,2.0700000000000003,0.4831,0.0272,0.0563,0.0263
PROP_0720,Player_720,0.4933,139,-164,False,2.3899999999999997,0.4184,0.0749,0.179,0.0644
PROP_0721,Player_721,0.5061,-132,112,False,1.7575757575757576,0.569,-0.0629,-0.1105,0.0
PROP_0722,Player_722,0.5187,-133,113,False,1.7518796992481203,0.5708,-0.0521,-0.0913,0.0
PROP_0723,Player_723,0.5131,-111,-106,False,1.900900900900901,0.5261,-0.013,-0.0246,0.0
PROP_0724,Player_724,0.5478,-138,117,False,1.7246376811594204,0.5798,-0.032,-0.0552,0.0
PROP_0725,Player_725,0.4962,-112,-105,False,1.8928571428571428,0.5283,-0.0321,-0.0608,0.0
PROP_0726,Player_726,0.4935,119,-140,False,2.19,0.4566,0.0369,0.0808,0.0339
PROP_0727,Player_727,0.5073,118,-139,False,2.1799999999999997,0.4587,0.0486,0.1059,0.0449
PROP_0728,Player_728,0.5744,-216,180,False,1.462962962962963,0.6835,-0.1091,-0.1597,0.0
PROP_0729,Player_729,0.5493,-132,113,False,1.7575757575757576,0.569,-0.0197,-0.0346,0.0
PROP_0730,Player_730,0.5549,-130,111,False,1.7692307692307692,0.5652,-0.0103,-0.0183,0.0
PROP_0731,Player_731,0.5053,116,-136,False,2.16,0.463,0.0423,0.0914,0.0394
PROP_0732,Player_732,0.5584,-140,119,False,1.7142857142857144,0.5833,-0.0249,-0.0427,0.0
PROP_0733,Player_733,0.5678,-132,112,False,1.7575757575757576,0.569,-0.0012,-0.002,0.0
PROP_0734,Player_734,0.5728,-177,149,False,1.5649717514124295,0.639,-0.0662,-0.1036,0.0
PROP_0735,Player_735,0.491,-112,-105,True,1.8928571428571428,0.5283,-0.0373,-0.0706,0.0
PROP_0736,Player_736,0.5207,-148,125,False,1.6756756756756757,0.5968,-0.0761,-0.1275,0.0
PROP_0737,Player_737,0.5523,-119,101,False,1.8403361344537816,0.5434,0.0089,0.0164,0.0098
PROP_0738,Player_738,0.5006,-105,-112,True,1.9523809523809523,0.5122,-0.0116,-0.0226,0.0
PROP_0739,Player_739,0.4996,-116,-101,False,1.8620689655172413,0.537,-0.0374,-0.0697,0.0
PROP_0740,Player_740,0.5414,-146,124,False,1.6849315068493151,0.5935,-0.0521,-0.0878,0.0
PROP_0741,Player_741,0.5245,116,-137,False,2.16,0.463,0.0615,0.1329,0.0573
PROP_0742,Player_742,0.5546,-117,-101,False,1.8547008547008548,0.5392,0.0154,0.0286,0.0167
PROP_0743,Player_743,0.5184,-133,113,False,1.7518796992481203,0.5708,-0.0524,-0.0918,0.0
PROP_0744,Player_744,0.543,103,-121,False,2.0300000000000002,0.4926,0.0504,0.1023,0.0497
PROP_0745,Player_745,0.5694,-127,108,False,1.7874015748031495,0.5595,0.0099,0.0177,0.0113
PROP_0746,Player_746,0.5418,-150,127,False,1.6666666666666665,0.6,-0.0582,-0.097,0.0
PROP_0747,Player_747,0.5571,-131,112,False,1.7633587786259541,0.5671,-0.01,-0.0176,0.0
PROP_0748,Player_748,0.5066,105,-124,False,2.05,0.4878,0.0188,0.0385,0.0183
PROP_0749,Player_749,0.5003,-124,105,False,1.8064516129032258,0.5536,-0.0533,-0.0962,0.0
PROP_0750,Player_750,0.573,-123,105,True,1.8130081300813008,0.5516,0.0214,0.0389,0.0239
PROP_0751,Player_751,0.5151,-146,124,True,1.6849315068493151,0.5935,-0.0784,-0.1321,0.0
PROP_0752,Player_752,0.504,-141,120,True,1.7092198581560285,0.5851,-0.0811,-0.1386,0.0
PROP_0753,Player_753,0.5751,-181,152,False,1.5524861878453038,0.6441,-0.069,-0.1072,0.0
PROP_0754,Player_754,0.5594,-123,105,False,1.8130081300813008,0.5516,0.0078,0.0142,0.0087
PROP_0755,Player_755,0.564,-211,176,True,1.4739336492890995,0.6785,-0.1145,-0.1687,0.0
PROP_0756,Player_756,0.4821,110,-129,False,2.1,0.4762,0.0059,0.0124,0.0056
PROP_0757,Player_757,0.4933,-131,111,False,1.7633587786259541,0.5671,-0.0738,-0.1301,0.0
PROP_0758,Player_758,0.5322,-167,141,False,1.5988023952095807,0.6255,-0.0933,-0.1491,0.0
PROP_0759,Player_759,0.4877,-120,102,False,1.8333333333333335,0.5455,-0.0578,-0.1059,0.0
PROP_0760,Player_760,0.5468,-128,109,False,1.78125,0.5614,-0.0146,-0.026,0.0
PROP_0761,Player_761,0.5324,-115,-102,True,1.8695652173913042,0.5349,-0.0025,-0.0046,0.0
PROP_0762,Player_762,0.5303,-109,-107,False,1.9174311926605505,0.5215,0.0088,0.0168,0.0092
PROP_0763,Player_763,0.5528,-155,131,False,1.6451612903225805,0.6078,-0.055,-0.0906,0.0
PROP_0764,Player_764,0.5778,-129,109,False,1.7751937984496124,0.5633,0.0145,0.0257,0.0166
PROP_0765,Player_765,0.5266,-112,-105,False,1.8928571428571428,0.5283,-0.0017,-0.0032,0.0
PROP_0766,Player_766,0.5151,-107,-110,True,1.9345794392523366,0.5169,-0.0018,-0.0035,0.0
PROP_0767,Player_767,0.4801,-109,-108,False,1.9174311926605505,0.5215,-0.0414,-0.0794,0.0
PROP_0768,Player_768,0.508,-115,-102,False,1.8695652173913042,0.5349,-0.0269,-0.0503,0.0
PROP_0769,Player_769,0.5418,-109,-108,False,1.9174311926605505,0.5215,0.0203,0.0389,0.0212
PROP_0770,Player_770,0.5045,107,-126,False,2.0700000000000003,0.4831,0.0214,0.0443,0.0207
PROP_0771,Player_771,0.5633,-138,117,False,1.7246376811594204,0.5798,-0.0165,-0.0285,0.0
PROP_0772,Player_772,0.4926,-114,-103,False,1.8771929824561404,0.5327,-0.0401,-0.0753,0.0
PROP_0773,Player_773,0.5142,-105,-112,False,1.9523809523809523,0.5122,0.002,0.0039,0.0021
PROP_0774,Player_774,0.4954,-107,-109,False,1.9345794392523366,0.5169,-0.0215,-0.0416,0.0
PROP_0775,Player_775,0.492,-127,108,False,1.7874015748031495,0.5595,-0.0675,-0.1206,0.0
PROP_0776,Player_776,0.5106,-119,101,False,1.8403361344537816,0.5434,-0.0328,-0.0603,0.0
PROP_0777,Player_777,0.4801,117,-137,False,2.17,0.4608,0.0193,0.0418,0.0179
PROP_0778,Player_778,0.5597,-151,128,False,1.6622516556291391,0.6016,-0.0419,-0.0696,0.0
PROP_0779,Player_779,0.5314,-124,106,False,1.8064516129032258,0.5536,-0.0222,-0.0401,0.0
PROP_0780,Player_780,0.569,-136,116,False,1.7352941176470589,0.5763,-0.0073,-0.0126,0.0
PROP_0781,Player_781,0.5752,-187,157,False,1.53475935828877,0.6516,-0.0764,-0.1172,0.0
PROP_0782,Player_782,0.5381,-188,158,False,1.5319148936170213,0.6528,-0.1147,-0.1757,0.0
PROP_0783,Player_783,0.5038,101,-119,True,2.01,0.4975,0.0063,0.0126,0.0063
PROP_0784,Player_784,0.5065,-121,103,False,1.8264462809917354,0.5475,-0.041,-0.0749,0.0
PROP_0785,Player_785,0.4803,-114,-103,False,1.8771929824561404,0.5327,-0.0524,-0.0984,0.0
PROP_0786,Player_786,0.5215,106,-124,False,2.06,0.4854,0.0361,0.0743,0.035
PROP_0787,Player_787,0.536,-117,-100,False,1.8547008547008548,0.5392,-0.0032,-0.0059,0.0
PROP_0788,Player_788,0.504,-100,-117,False,2.0,0.5,0.004,0.008,0.004
PROP_0789,Player_789,0.5296,-126,107,False,1.7936507936507935,0.5575,-0.0279,-0.0501,0.0
PROP_0790,Player_790,0.5615,-119,102,False,1.8403361344537816,0.5434,0.0181,0.0333,0.0198
